"state1","state2","season","jaccard"
"New York","Illinois","spring",0.438865074505001
"North Carolina","Illinois","spring",0.386529415774763
"North Dakota","Illinois","spring",0.150293498726326
"Ohio","Illinois","spring",0.545842395850761
"Oklahoma","Illinois","spring",0.363960749330955
"Oregon","Illinois","spring",0.144508670520231
"Pennsylvania","Illinois","spring",0.474746693479774
"Rhode Island","Illinois","spring",0.306884359400998
"South Carolina","Illinois","spring",0.321475625823452
"South Dakota","Illinois","spring",0.212793041264453
"Tennessee","Illinois","spring",0.463640256959315
"Texas","Illinois","spring",0.25
"Utah","Illinois","spring",0.134032634032634
"Vermont","Illinois","spring",0.381778169014085
"Virginia","Illinois","spring",0.450076687116564
"Washington","Illinois","spring",0.157470345195255
"West Virginia","Illinois","spring",0.410968178740691
"Wisconsin","Illinois","spring",0.49600072714052
"Wyoming","Illinois","spring",0.103507598203192
"Alabama","Indiana","spring",0.328374483994081
"Alaska","Indiana","spring",0.0776409107876073
"Arizona","Indiana","spring",0.103815439219166
"Arkansas","Indiana","spring",0.385145784081954
"California","Indiana","spring",0.096735832034774
"Colorado","Indiana","spring",0.175838383838384
"Connecticut","Indiana","spring",0.410991636798088
"Delaware","Indiana","spring",0.372704357220022
"Florida","Indiana","spring",0.186616053388845
"Georgia","Indiana","spring",0.344991256557582
"Hawaii","Indiana","spring",0.0368013281682346
"Idaho","Indiana","spring",0.136219849742981
"Illinois","Indiana","spring",0.523292978208232
"Iowa","Indiana","spring",0.403534253207456
"Kansas","Indiana","spring",0.350647848218417
"Kentucky","Indiana","spring",0.47766323024055
"Louisiana","Indiana","spring",0.277767441860465
"Maine","Indiana","spring",0.320324078648355
"Maryland","Indiana","spring",0.43784850304538
"Massachusetts","Indiana","spring",0.366188248354611
"Michigan","Indiana","spring",0.455414598271741
"Minnesota","Indiana","spring",0.376389674015451
"Mississippi","Indiana","spring",0.302068302068302
"Missouri","Indiana","spring",0.479131711409396
"Montana","Indiana","spring",0.133057183269347
"Nebraska","Indiana","spring",0.313885119855269
"Nevada","Indiana","spring",0.0820338342311691
"New Hampshire","Indiana","spring",0.339991454817347
"New Jersey","Indiana","spring",0.436034404708013
"New Mexico","Indiana","spring",0.120590121872996
"New York","Indiana","spring",0.400241408690713
"North Carolina","Indiana","spring",0.352958008441233
"North Dakota","Indiana","spring",0.150783457487799
"Ohio","Indiana","spring",0.508847991505928
"Oklahoma","Indiana","spring",0.315245232900104
"Oregon","Indiana","spring",0.144098479362781
"Pennsylvania","Indiana","spring",0.461799801126947
"Rhode Island","Indiana","spring",0.326625386996904
"South Carolina","Indiana","spring",0.311272531611515
"South Dakota","Indiana","spring",0.203777216408036
"Tennessee","Indiana","spring",0.439389761970407
"Texas","Indiana","spring",0.202979610515076
"Utah","Indiana","spring",0.125819255977107
"Vermont","Indiana","spring",0.360308836145267
"Virginia","Indiana","spring",0.421382113821138
"Washington","Indiana","spring",0.155876169071268
"West Virginia","Indiana","spring",0.444944560324953
"Wisconsin","Indiana","spring",0.436502627806976
"Wyoming","Indiana","spring",0.0967811856508074
"Alabama","Iowa","spring",0.233261710356682
"Alaska","Iowa","spring",0.079345703125
"Arizona","Iowa","spring",0.103137544032113
"Arkansas","Iowa","spring",0.316179879462216
"California","Iowa","spring",0.0755223479933784
"Colorado","Iowa","spring",0.199493670886076
"Connecticut","Iowa","spring",0.324630314232902
"Delaware","Iowa","spring",0.330995578594298
"Florida","Iowa","spring",0.137371257076598
"Georgia","Iowa","spring",0.241665897128082
"Hawaii","Iowa","spring",0.033418089357065
"Idaho","Iowa","spring",0.157686734290607
"Illinois","Iowa","spring",0.408240510435817
"Indiana","Iowa","spring",0.403534253207456
"Kansas","Iowa","spring",0.422521808088818
"Kentucky","Iowa","spring",0.362504622211266
"Louisiana","Iowa","spring",0.229791504069573
"Maine","Iowa","spring",0.27582904345744
"Maryland","Iowa","spring",0.30452942268424
"Massachusetts","Iowa","spring",0.278095573352108
"Michigan","Iowa","spring",0.35124562487132
"Minnesota","Iowa","spring",0.387943097014925
"Mississippi","Iowa","spring",0.239583333333333
"Missouri","Iowa","spring",0.398650306748466
"Montana","Iowa","spring",0.173493311267411
"Nebraska","Iowa","spring",0.421917371191578
"Nevada","Iowa","spring",0.102939321306926
"New Hampshire","Iowa","spring",0.304388174466393
"New Jersey","Iowa","spring",0.3072642353175
"New Mexico","Iowa","spring",0.145092460881935
"New York","Iowa","spring",0.268640023859231
"North Carolina","Iowa","spring",0.238972555615014
"North Dakota","Iowa","spring",0.246561690253139
"Ohio","Iowa","spring",0.341593416869272
"Oklahoma","Iowa","spring",0.302135605088108
"Oregon","Iowa","spring",0.128598517496983
"Pennsylvania","Iowa","spring",0.30733543417367
"Rhode Island","Iowa","spring",0.31284046692607
"South Carolina","Iowa","spring",0.231882559702264
"South Dakota","Iowa","spring",0.318107961725943
"Tennessee","Iowa","spring",0.308951303293595
"Texas","Iowa","spring",0.158584462261543
"Utah","Iowa","spring",0.151279873832343
"Vermont","Iowa","spring",0.314802182810368
"Virginia","Iowa","spring",0.28719512195122
"Washington","Iowa","spring",0.136028149673876
"West Virginia","Iowa","spring",0.347249065842031
"Wisconsin","Iowa","spring",0.400954653937947
"Wyoming","Iowa","spring",0.143782783091638
"Alabama","Kansas","spring",0.262402659900254
"Alaska","Kansas","spring",0.056364712847839
"Arizona","Kansas","spring",0.129503002001334
"Arkansas","Kansas","spring",0.382708585247884
"California","Kansas","spring",0.0787672764682202
"Colorado","Kansas","spring",0.217355793772333
"Connecticut","Kansas","spring",0.271055818562149
"Delaware","Kansas","spring",0.331066787549109
"Florida","Kansas","spring",0.164928382700598
"Georgia","Kansas","spring",0.261072261072261
"Hawaii","Kansas","spring",0.0397103198551599
"Idaho","Kansas","spring",0.144867656552615
"Illinois","Kansas","spring",0.373270440251572
"Indiana","Kansas","spring",0.350647848218417
"Iowa","Kansas","spring",0.422521808088818
"Kentucky","Kansas","spring",0.36033724340176
"Louisiana","Kansas","spring",0.287253765932793
"Maine","Kansas","spring",0.20996280852023
"Maryland","Kansas","spring",0.287015115643781
"Massachusetts","Kansas","spring",0.22871087176035
"Michigan","Kansas","spring",0.277202824257665
"Minnesota","Kansas","spring",0.294371826725721
"Mississippi","Kansas","spring",0.28875236294896
"Missouri","Kansas","spring",0.443047523258738
"Montana","Kansas","spring",0.157100511991377
"Nebraska","Kansas","spring",0.452357881136951
"Nevada","Kansas","spring",0.115297092288243
"New Hampshire","Kansas","spring",0.230063251891356
"New Jersey","Kansas","spring",0.2751975332434
"New Mexico","Kansas","spring",0.1821875
"New York","Kansas","spring",0.226255380200861
"North Carolina","Kansas","spring",0.236880078985342
"North Dakota","Kansas","spring",0.22305909617613
"Ohio","Kansas","spring",0.300811541929666
"Oklahoma","Kansas","spring",0.452559462254395
"Oregon","Kansas","spring",0.11512740201473
"Pennsylvania","Kansas","spring",0.26327303323517
"Rhode Island","Kansas","spring",0.266964285714286
"South Carolina","Kansas","spring",0.262232979059244
"South Dakota","Kansas","spring",0.300440528634361
"Tennessee","Kansas","spring",0.316932713679531
"Texas","Kansas","spring",0.21523083145548
"Utah","Kansas","spring",0.156794003868472
"Vermont","Kansas","spring",0.232821598729486
"Virginia","Kansas","spring",0.277495915383954
"Washington","Kansas","spring",0.117020384195957
"West Virginia","Kansas","spring",0.295977364989544
"Wisconsin","Kansas","spring",0.307408578353883
"Wyoming","Kansas","spring",0.136853284782279
"Alabama","Kentucky","spring",0.417059984553334
"Alaska","Kentucky","spring",0.0634843946275002
"Arizona","Kentucky","spring",0.0947678083631015
"Arkansas","Kentucky","spring",0.469724970105446
"California","Kentucky","spring",0.080046164626355
"Colorado","Kentucky","spring",0.148749487494875
"Connecticut","Kentucky","spring",0.388832280415733
"Delaware","Kentucky","spring",0.402420185375901
"Florida","Kentucky","spring",0.211822976971568
"Georgia","Kentucky","spring",0.414205472005798
"Hawaii","Kentucky","spring",0.0405563120015561
"Idaho","Kentucky","spring",0.117551020408163
"Illinois","Kentucky","spring",0.481994730164926
"Indiana","Kentucky","spring",0.47766323024055
"Iowa","Kentucky","spring",0.362504622211266
"Kansas","Kentucky","spring",0.36033724340176
"Louisiana","Kentucky","spring",0.339764419171405
"Maine","Kentucky","spring",0.28441194149469
"Maryland","Kentucky","spring",0.454357962697274
"Massachusetts","Kentucky","spring",0.340967534554806
"Michigan","Kentucky","spring",0.373271061613077
"Minnesota","Kentucky","spring",0.320597070972587
"Mississippi","Kentucky","spring",0.378128977513789
"Missouri","Kentucky","spring",0.513558754603281
"Montana","Kentucky","spring",0.113394533694972
"Nebraska","Kentucky","spring",0.295672514619883
"Nevada","Kentucky","spring",0.0761716822890972
"New Hampshire","Kentucky","spring",0.320026393929396
"New Jersey","Kentucky","spring",0.418820042604427
"New Mexico","Kentucky","spring",0.113653320069634
"New York","Kentucky","spring",0.349683321604504
"North Carolina","Kentucky","spring",0.405262755297177
"North Dakota","Kentucky","spring",0.134195634599838
"Ohio","Kentucky","spring",0.479878103432822
"Oklahoma","Kentucky","spring",0.363282848956201
"Oregon","Kentucky","spring",0.117884094072826
"Pennsylvania","Kentucky","spring",0.426938162396729
"Rhode Island","Kentucky","spring",0.324709411323585
"South Carolina","Kentucky","spring",0.38432799134795
"South Dakota","Kentucky","spring",0.185495991983968
"Tennessee","Kentucky","spring",0.551564905079528
"Texas","Kentucky","spring",0.221183306920232
"Utah","Kentucky","spring",0.110221968181385
"Vermont","Kentucky","spring",0.329685230024213
"Virginia","Kentucky","spring",0.462574462574463
"Washington","Kentucky","spring",0.122276470159586
"West Virginia","Kentucky","spring",0.485230081205131
"Wisconsin","Kentucky","spring",0.367204453250307
"Wyoming","Kentucky","spring",0.0849569551427277
"Alabama","Louisiana","spring",0.450219876868953
"Alaska","Louisiana","spring",0.0382906306135955
"Arizona","Louisiana","spring",0.104380440167009
"Arkansas","Louisiana","spring",0.429358186824825
"California","Louisiana","spring",0.077768629065459
"Colorado","Louisiana","spring",0.118442098528471
"Connecticut","Louisiana","spring",0.247913418325232
"Delaware","Louisiana","spring",0.301640522093162
"Florida","Louisiana","spring",0.345754953150705
"Georgia","Louisiana","spring",0.424810311728677
"Hawaii","Louisiana","spring",0.0671798460461861
"Idaho","Louisiana","spring",0.0761201378631216
"Illinois","Louisiana","spring",0.307745385544247
"Indiana","Louisiana","spring",0.277767441860465
"Iowa","Louisiana","spring",0.229791504069573
"Kansas","Louisiana","spring",0.287253765932793
"Kentucky","Louisiana","spring",0.339764419171405
"Maine","Louisiana","spring",0.173175650898423
"Maryland","Louisiana","spring",0.32322902197892
"Massachusetts","Louisiana","spring",0.227567408280536
"Michigan","Louisiana","spring",0.218745010378413
"Minnesota","Louisiana","spring",0.192206469139995
"Mississippi","Louisiana","spring",0.52882235058352
"Missouri","Louisiana","spring",0.351737220447284
"Montana","Louisiana","spring",0.0747880500605571
"Nebraska","Louisiana","spring",0.22076200993926
"Nevada","Louisiana","spring",0.0728509463722398
"New Hampshire","Louisiana","spring",0.188864628820961
"New Jersey","Louisiana","spring",0.299490229396771
"New Mexico","Louisiana","spring",0.109731876861966
"New York","Louisiana","spring",0.228042056673933
"North Carolina","Louisiana","spring",0.357729593724562
"North Dakota","Louisiana","spring",0.0986910994764398
"Ohio","Louisiana","spring",0.279450566506286
"Oklahoma","Louisiana","spring",0.375750051727705
"Oregon","Louisiana","spring",0.0838847385272145
"Pennsylvania","Louisiana","spring",0.2538551916581
"Rhode Island","Louisiana","spring",0.22325043377675
"South Carolina","Louisiana","spring",0.443121149897331
"South Dakota","Louisiana","spring",0.135827718960539
"Tennessee","Louisiana","spring",0.361717481508209
"Texas","Louisiana","spring",0.321336613835326
"Utah","Louisiana","spring",0.08640822045773
"Vermont","Louisiana","spring",0.188123103597746
"Virginia","Louisiana","spring",0.329952830188679
"Washington","Louisiana","spring",0.0827348260808337
"West Virginia","Louisiana","spring",0.257085828343313
"Wisconsin","Louisiana","spring",0.212962186635365
"Wyoming","Louisiana","spring",0.0600244091867303
"Alabama","Maine","spring",0.210091605346148
"Alaska","Maine","spring",0.147291013301611
"Arizona","Maine","spring",0.0866742759309459
"Arkansas","Maine","spring",0.220517113095238
"California","Maine","spring",0.0952845804507449
"Colorado","Maine","spring",0.183343475615057
"Connecticut","Maine","spring",0.441032342371774
"Delaware","Maine","spring",0.294327990135635
"Florida","Maine","spring",0.126710654936461
"Georgia","Maine","spring",0.230128567963128
"Hawaii","Maine","spring",0.0296851574212894
"Idaho","Maine","spring",0.163854890285588
"Illinois","Maine","spring",0.315864400747397
"Indiana","Maine","spring",0.320324078648355
"Iowa","Maine","spring",0.27582904345744
"Kansas","Maine","spring",0.20996280852023
"Kentucky","Maine","spring",0.28441194149469
"Louisiana","Maine","spring",0.173175650898423
"Maryland","Maine","spring",0.335189873417721
"Massachusetts","Maine","spring",0.44735673034207
"Michigan","Maine","spring",0.443679720822024
"Minnesota","Maine","spring",0.414381789963787
"Mississippi","Maine","spring",0.185059742214696
"Missouri","Maine","spring",0.264381062133871
"Montana","Maine","spring",0.174937114109307
"Nebraska","Maine","spring",0.226855042499426
"Nevada","Maine","spring",0.0835051546391753
"New Hampshire","Maine","spring",0.548705631171604
"New Jersey","Maine","spring",0.371381306865178
"New Mexico","Maine","spring",0.111328957463132
"New York","Maine","spring",0.394772018416753
"North Carolina","Maine","spring",0.27756059421423
"North Dakota","Maine","spring",0.155763688760807
"Ohio","Maine","spring",0.353094298429759
"Oklahoma","Maine","spring",0.184258750229064
"Oregon","Maine","spring",0.16969696969697
"Pennsylvania","Maine","spring",0.384793964016251
"Rhode Island","Maine","spring",0.38991825613079
"South Carolina","Maine","spring",0.221042298768517
"South Dakota","Maine","spring",0.190651260504202
